"state_abbr","state_name","org_type","org_name","agency_name","local_phone","local_phone_ext","local_notes","local_tdd","local_tdd_ext","agency_id","tollfree_phone","tollfree_ext","tollfree_instate_flag","tollfree_notes","tollfree_tdd","tollfree_tdd_ext","spanish_phone","spanish_ext","address","address2","agency_notes","email_address","web_address"
"NC","North Carolina","U","Ombudsman","Division of Aging and Adult Services","9198553400","3429",,,,"00220",,,"no",,,,,,,,,"Kathryn.Lanier@dhhs.nc.gov","www.dhhs.state.nc.us/aging"
"ND","North Dakota","U","Ombudsman","Aging Services Division of North Dakota","7013284601",,,,,"00010","8554625465",,"no",,,,,,,,,"jehrhardt@nd.gov","www.carechoice.nd.gov"
"NE","Nebraska","U","Ombudsman","Dept of Health and Human Services of Nebraska - Division of Medicaid & Long Term Care","4024712307",,,,,"00209","8009427830",,"yes",,,,,,,,,"dhhs.LTombudsman@nebraska.gov","www.dhhs.ne.gov/medicaid"
"NH","New Hampshire","U","Ombudsman","Long Term Care Ombudsman of New Hampshire","6032714375",,,,,"00396","8004425640",,"yes",,,,,,,,,"oltco@dhhs.state.nh.us","www.dhhs.state.nh.us"
"NJ","New Jersey","U","Ombudsman","Long Term Care Ombudsman of New Jersey","6099434023",,,,,"00397","8775826995",,"no",,,,,,,,,"ombudsman@advocate.state.nj.us","http://www.state.nj.us/ooie"
"NM","New Mexico","U","Ombudsman","Benefits Counseling Program","5054764799",,,,,"00099","8004322080",,"no",,,,,,,,,,"www.nmaging.state.nm.us"
"NV","Nevada","U","Ombudsman","Aging and Disability Services Divison (formerly Division for Aging Services of Nevada)","7024863545",,,,,"00218","8663036323",,"no",,,,,,,,,"dascc@aging.nv.gov","www.nvaging.net"
"NY","New York","U","Ombudsman","Office for the Aging of New York State","5184081469",,,,,"00456","8003429871",,"yes",,,,,,,,,"mark.miller@aging.ny.gov","http://www.ltcombudsman.ny.gov/"
"OH","Ohio","U","Ombudsman","Department of Aging of Ohio - Elder Rights Unit","6144661221",,,,,"00100","8002821206",,"no",,,,,,,,,,"www.aging.ohio.gov"
"OK","Oklahoma","U","Ombudsman","Long Term Care Ombudsman of Oklahoma","4055216734",,,,,"00398","8002112116",,"yes",,,,,,,,,"ester.houser@okdhs.org","www.okdhs.org/aging"
"OR","Oregon","U","Ombudsman","Long Term Care Ombudsman of Oregon","5033786533",,,"5033785847",,"00399","8005222602",,"no",,,,,,,,,"ltco.contract@state.or.us","www.oregon.gov/LTCO"
"PA","Pennsylvania","U","Ombudsman","Department of Aging of Pennsylvania","7177831550",,,,,"00101",,,"no",,,,,,,,,,"http://www.aging.state.pa.us/"
"PR","Puerto Rico","U","Ombudsman","Office of the Regional Administrator Region 2","7872941681",,,,,"00470",,,"no",,,,,,,,,,
"VI","Virgin Islands","U","Ombudsman","Office of the Regional Administrator Region 2","7872941681",,,,,"00470",,,"no",,,,,,,,,,
"RI","Rhode Island","U","Ombudsman","The Alliance for Better Long Term Care","4017853340",,,,,"00559","8883510808",,"no",,,,,,,,,"stateomb@alliancebltc.org","alliancebltc.com"
"SC","South Carolina","U","Ombudsman","(I-CARE) Insurance Counseling Assistance and Referrals for Elders","8037349900",,,,,"00058","8008689095",,"no",,,,"8002255254","55126",,,,"askus@aging.sc.gov","www.aging.sc.gov"
"SD","South Dakota","U","Ombudsman","Senior Health Information & Insurance Education (SHIINE)","6057733656",,,,,"00003","8668545465",,"no",,,,,,,,,"marilyn.kinsman@state.sd.us","www.dss.sd.gov"
"TN","Tennessee","U","Ombudsman","Commission on Aging and Disability of Tennessee","6152534392",,,,,"00082","8772360013",,"no",,"8008480299",,,,,,"Headquarters","laura.brown@tn.gov","www.state.tn.us/comaging"
"TX","Texas","U","Ombudsman","Long Term Care Ombudsman of Texas",,,,,,"00400","8002522412",,"no",,,,,,,,,"mail@dads.state.tx.us","www.dads.state.tx.us"
"VA","Virginia","U","Ombudsman","Department for Aging and Rehabilitation Services","8045651600",,,,,"00028","8005523402",,"no",,,,,,,,"(formerly  Association of Area Agencies on Aging of Virginia)","joani.latimer@dars.virgina.gov","www.elderrightsva.org"
"VT","Vermont","U","Ombudsman","Vermont Long Term Care Ombudsman Project","8028635620",,,,,"00285","8008892047",,"no",,,,,,,,,"tempburlington@vtlegalaid.org","www.vtlawhelp.org"
"WA","Washington","U","Ombudsman","Long Term Care Ombudsman of Washington","2538386810",,,,,"00401","8005626028",,"no",,,,,,,,,"ltcop@multi-servicecenter.com","www.ltcop.org"
"WI","Wisconsin","U","Ombudsman","Board of Aging and Long Term Care of Wisconsin","6082467012",,,,,"00050","8008150015",,"no",,,,,,,,,"BOALTC@Wisconsin.Gov","www.longtermcare.wi.gov"
"WV","West Virginia","U","Ombudsman","West Virginia State Health Insurance Assistance Program (WV SHIP)","3043480707",,,,,"00059","8779873646",,"no",,,,,,"2428 Kanawha Blvd East",,,"pjustice@kvss.org ","http://www.wvseniorservices.gov/"
"WY","Wyoming","U","Ombudsman","Senior Citizens Long Term Care of Wyoming - Ombudsman","3073225553",,,,,"00525",,,"no",,,,,,,,,,"http://www.wyomingseniors.com/ombudsman.htm"
"AS","American Samoa","E","Fiscal Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"GU","Guam","E","Fiscal Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"HI","Hawaii","E","Fiscal Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"MP","Northern Mariana Islands","E","Fiscal Intermediary","Noridian",,,,,,"00567","8006334227",,"no","1-800-MEDICARE",,,,,,,,,
"FL","Florida","J","RHHI -- Regional Home Health Intermediary","Noridian",,,,,,"00471","8006334227",,"no","1-800-MEDICARE",,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA",,
"AL","Alabama","V","State Hospice Organization","Alabama Hospice and Pallative Care Organization (formerly - Alabama Hospice Organization)","3344218884",,,,,"00335",,,"no",,,,,,,,,"LSegrestRN@aol.com",
"AK","Alaska","V","State Hospice Organization","Hospice of Mat-Su, Alaska","9073524800",,,,,"00333",,,"no",,,,,,,,,"b.mistler@msrmc.com","www.matsuregional.com"
"AK","Alaska","V","State Hospice Organization","Hospice and Home Care of Juneau, Alaska","9074636111",,,,,"00307",,,"no",,,,,,,,,,"www.ccsjuneau.org"
"AZ","Arizona","V","State Hospice Organization","Arizona Hospice and Palliative Care Organization","4804910540",,,,,"00317",,,"no",,,,,,,,,"info@ahpco.org","www.ahpco.org"
"AR","Arkansas","V","State Hospice Organization","Arkansas Hospice Inc.","5017483333",,,,,"00323","8772573400",,"no",,,,,,,,"Arkansas Hospice",,"www.arkansashospice.org"
"CO","Colorado","V","State Hospice Organization","Colorado Center for Hospice & Palliative Care","3036944728",,,,,"00337",,,"no",,,,,,,,"Formerly Hospice Organization of Colorado",,"www.coloradohospice.org"
"CT","Connecticut","V","State Hospice Organization","Connecticut Association for Healthcare At Home","2032659931",,,,,"00313",,,"no",,,,,,,,"Formerly Hospice and Palliative Care Council of Connecticut",,"www.CThealthcareathome.org"
"FL","Florida","V","State Hospice Organization","Florida Hospice & Palliative Care Association","8508782632",,,,,"00351","8002826560",,"no",,,,,,,,,"info@floridahospices.org","www.floridahospices.org"
"GA","Georgia","V","State Hospice Organization","Hospice Organization of Georgia","4043239397",,,,,"00338","8779246073",,"no",,,,,,,,,"admin@ghpco.org","www.ghpco.org"
"HI","Hawaii","V","State Hospice Organization","Kokua Mau, Hawaii Hospice and Palliative Care Organization","8085859977",,,,,"00347",,,"no",,,,,,,,"Formerly Hospice Organization of the Hawaiian Islands","info@kokuamau.org","www.kokuamau.org"
"ID","Idaho","V","State Hospice Organization","Idaho Quality of Life Coalition","2088411862",,,,,"00340",,,"no",,,,,,,,,,"IDQOL.org"
"IL","Illinois","V","State Hospice Organization","Illinois Hospice and Palliative Care Org.",,,,,,"00341","8558700342",,"no",,,,,,,,,"info@il-hpco.org","www.il-hpco.org"
"IN","Indiana","V","State Hospice Organization","Hospice and Palliative Care Organization of Indiana ","3174645145",,,,,"00318","8662541910",,"no",,,,,,,,,"info@hospicefed.org","www.ihpco.org"
"IA","Iowa","V","State Hospice Organization","Hospice & Palliative Care Organization of Iowa (formerly - Hospice Organization of Iowa)","5152431046",,,,,"00342",,,"no",,,,,,,,"Iowa Hospice Organization",,"www.hpcai.org"
"KS","Kansas","V","State Hospice Organization","Hospice Association of Kansas","3162071764",,,,,"00324",,,"no",,,,,,,,"Kansas Hospice and Palliative Care Organization","kansashospices@gmail.com","www.khpco.org"
"KY","Kentucky","V","State Hospice Organization","Hospice and Palliative Care Association of Kentucky",,,,,,"00309","8883227317",,"no",,,,,,,,,"hospice@kah.org","www.kah.org"
"LA","Louisiana","V","State Hospice Organization","Louisiana and Mississippi Hospice  Organization","5049452414",,,,,"00316","8885461500",,"no",,,,,,,,,"jboudreaux@lmhpco.org","www.lmhpco.org"
"MS","Mississippi","V","State Hospice Organization","Louisiana and Mississippi Hospice  Organization","5049452414",,,,,"00316","8885461500",,"no",,,,,,,,,"jboudreaux@lmhpco.org","www.lmhpco.org"
"ME","Maine","V","State Hospice Organization","Hospice Council of Maine","2076260651",,,,,"00328","8004385963",,"no",,,,,,,,"Maine Hospice Council","info@mainehospicecouncil.org","www.mainehospicecouncil.org"
"MD","Maryland","V","State Hospice Organization","Hospice Network of Maryland","4104215024",,,,,"00330",,,"no",,,,,,,,,"ccrabbs@hnmd.org","www.hnmd.org"
"MA","Massachusetts","V","State Hospice Organization","Hospice and Palliative Care Federation of Massachusetts","7812557077",,,,,"00315","8009622973",,"no",,,,,,,,,"info@hospicefed.org","www.hospicefed.org"
"MI","Michigan","V","State Hospice Organization","Hospice and Palliative Care Organization of Michigan","5178032500",,,,,"00319",,,"no",,,,,,,,,"mihospice@mihospice.org","www.mihospice.org"
"MN","Minnesota","V","State Hospice Organization","Hospice Minnesota","6516590423",,,,,"00329","8002149597",,"no",,,,,,,,,"info@hospicemn.org","www.hospicemn.org"
"MO","Missouri","V","State Hospice Organization","Hospice and Palliative Care Association of Missouri","5736345514",,,,,"00310",,,"no",,,,,,,,,,"mohospice.org"
"MT","Montana","V","State Hospice Organization","M.H.A. - An Association of Montana Health Care Providers","4064421911",,,,,"00403","8003513551",,"yes",,,,,,,,,,"www.mtha.org"
"NE","Nebraska","V","State Hospice Organization","Hospice and Palliative Care Association of Nebraska","4024770204",,,,,"00311",,,"no",,,,,,,,,"info@nehospice.org","http://www.nehospice.org/"
"CA","California","V","State Hospice Organization","Hospice and Palliative Care  Association of California and Nevada","9169253770",,,,,"00308","8882521010",,"no",,,,,,,,,,"www.calhospice.org"
"NV","Nevada","V","State Hospice Organization","Hospice and Palliative Care  Association of California and Nevada","9169253770",,,,,"00308","8882521010",,"no",,,,,,,,,,"www.calhospice.org"
"NH","New Hampshire","V","State Hospice Organization","New Hampshire Hospice and Palliative Care Organization","6034154298",,,,,"00343",,,"no",,,,,,,,,"info@nhhpco.org","www.nhhpco.org"
"NJ","New Jersey","V","State Hospice Organization","Hospice and Palliative Care Organization of New Jersey","9082330060",,,,,"00320",,,"no",,,,,,,,,"info@njhospice.org","www.njhospice.org"
"NM","New Mexico","V","State Hospice Organization","Texas and New Mexico Hospice Organization","5124541247",,,,,"00346","8005809270",,"no",,,,,,,,,"info@txnmhospice.org","txnmhospice.org"
"TX","Texas","V","State Hospice Organization","Texas and New Mexico Hospice Organization","5124541247",,,,,"00346","8005809270",,"no",,,,,,,,,"info@txnmhospice.org","txnmhospice.org"
"NY","New York","V","State Hospice Organization","Hospice and Palliative Care Association of New York State","5184461483",,,,,"00312","8008609808",,"no",,,,,,,,,"info@hpcanys.org","www.hpcanys.org"
"NC","North Carolina","V","State Hospice Organization","Carolinas Center for Hospice & End-of-Life Care","9194595380",,,,,"00063","8006628859",,"no",,,,,,,,,"info@cchospice.org","www.cchospice.org"
"SC","South Carolina","V","State Hospice Organization","Carolinas Center for Hospice & End-of-Life Care","9194595380",,,,,"00063","8006628859",,"no",,,,,,,,,"info@cchospice.org","www.cchospice.org"
"ND","North Dakota","V","State Hospice Organization","Hospice Organization of Red River Valley","7013561500",,,,,"00344","8002374629",,"no",,,,,,,,"Fargo, Lisbon, Mayville, Valley City",,"www.hrrv.org"
"OH","Ohio","V","State Hospice Organization","Hospice and Palliative Care Organization of Ohio","6147630036",,,,,"00321","8007769513",,"no",,,,,,,,,,"www.midwestcarealliance.org"
"OK","Oklahoma","V","State Hospice Organization","Hospice Association of Oklahoma","4055138602",,,,,"00325",,,"no",,,,,,,,,"info@okhospice.org","WWW.okhospice.org"
"OR","Oregon","V","State Hospice Organization","Hospice Association of Oregon","5032282104",,,,,"00326","8882292104",,"no",,,,,,,,,"info@oregonhospice.org","www.oregonhospice.org"
"PA","Pennsylvania","V","State Hospice Organization","Pennsylvania Hospice Network","7175334002",,,,,"00331","8665546774",,"no",,,,,,,,,"phn@pahospice.org","www.pahospice.org"
"RI","Rhode Island","V","State Hospice Organization","Home and Hospice Care of Rhode Island","4017277070",,,,,"00305","8003386555",,"no",,,,,,,,,,"www.hhcri.org"
"SD","South Dakota","V","State Hospice Organization","South Dakota Hospice Organization","6057557780",,,,,"00032",,,"no",,,,,,,,,,"http://www.regionalhealth.com/Our-Locations/Hospice-House.aspx"
"TN","Tennessee","V","State Hospice Organization","Tennessee Hospital Association (formerly Alive Hospice)","6152568240",,,,,"00011","8002589541",,"no",,,,,,,,,"tho@tha.com","www.tha.com"
"UT","Utah","V","State Hospice Organization","Utah Hospice and Palliative Care","8015822245",,,,,"00348",,,"no",,,,,,,,,"homecareconnection@msn.com","www.utahhospice.org"
"VT","Vermont","V","State Hospice Organization","Hospice and Palliative Care Council of Vermont","8022290579",,,,,"00314",,,"no",,,,,,,,,"director@hpccv.org ","www.hpccv.org"
"VA","Virginia","V","State Hospice Organization","Virginia Association for Hospices & Palliative","8047401344",,,,,"00352",,,"no",,,,,,,,,"info@virginiahospices.org","www.virginiahospices.org"
"WA","Washington","V","State Hospice Organization","Washington State Hospice and Palliative Care Organization","2536613739",,,,,"00322","8666613739",,"no",,,,,,,,,,"www.wshpco.org"
"WV","West Virginia","V","State Hospice Organization","Hospice Care Inc. of West Virginia","3045294217",,,,,"00327","8007885480",,"no",,,,,,,,"Hospice Care of Huntington",,"www.hospiceofhuntington.org"
"WI","Wisconsin","V","State Hospice Organization","Hospice Organization and Palliative Experts of Wisconsin","6082337166",,,,,"00334","8002100220",,"no",,,,,,,,"(The HOPE of Wisconsin)","MELR217@aol.com","www.hopeofwisconsin.org"
"PR","Puerto Rico","V","State Hospice Organization","Home Health and Hospice Association of Puerto Rico ","7877580168",,,,,"00306","8009812364",,"yes",,,,,,,,,"eyleenro@coqui.net",
"AK","Alaska","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"AL","Alabama","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"AR","Arkansas","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"AS","American Samoa","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"AZ","Arizona","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"CA","California","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"CO","Colorado","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"CT","Connecticut","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"DC","Washington D.C.","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"DE","Delaware","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"FL","Florida","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"GA","Georgia","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"GU","Guam","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"HI","Hawaii","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"IA","Iowa","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"ID","Idaho","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"IL","Illinois","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"IN","Indiana","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"KS","Kansas","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"KY","Kentucky","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"LA","Louisiana","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MA","Massachusetts","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MD","Maryland","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"ME","Maine","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MI","Michigan","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MN","Minnesota","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MO","Missouri","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MP","Northern Mariana Islands","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MS","Mississippi","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"MT","Montana","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NC","North Carolina","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"ND","North Dakota","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NE","Nebraska","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NH","New Hampshire","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NJ","New Jersey","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NM","New Mexico","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NV","Nevada","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"NY","New York","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"OH","Ohio","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"OK","Oklahoma","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"OR","Oregon","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"PA","Pennsylvania","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"PR","Puerto Rico","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"RI","Rhode Island","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"SC","South Carolina","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"SD","South Dakota","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"TN","Tennessee","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"TX","Texas","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"UT","Utah","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"VA","Virginia","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"VI","Virgin Islands","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"VT","Vermont","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"WA","Washington","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"WI","Wisconsin","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"WV","West Virginia","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"WY","Wyoming","W","Department of Veterans Affairs","Department of Veterans Affairs",,,,,,"00202","8008271000",,"no",,,,,,,,,,"www.va.gov"
"AK","Alaska","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"AL","Alabama","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"AR","Arkansas","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"AS","American Samoa","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"AZ","Arizona","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"CA","California","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"CO","Colorado","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"CT","Connecticut","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"DC","Washington D.C.","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"DE","Delaware","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"FL","Florida","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"GA","Georgia","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"GU","Guam","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"HI","Hawaii","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"IA","Iowa","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"ID","Idaho","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"IL","Illinois","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"IN","Indiana","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"KS","Kansas","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"KY","Kentucky","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"LA","Louisiana","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
"MA","Massachusetts","X","Office of Personnel Management","Office of Personnel Management","2026061800",,,"2026062532",,"00464","8887676738",,"no",,"8008785707",,,,,,"A branch of OPM specializing in insurance planning.","retire@opm.gov","www.opm.gov\retire"
